,blk,date,pow_hashrate_THs,pow_diff
793,114336.0,2017-03-09 00:00:00+00:00,26.0,1858356.64483503
794,114480.0,2017-03-10 00:00:00+00:00,28.0,1928461.29389046
795,114624.0,2017-03-10 00:00:00+00:00,28.0,1921377.5451338
796,114768.0,2017-03-11 00:00:00+00:00,31.0,1958710.73752619
797,114912.0,2017-03-11 00:00:00+00:00,30.0,1985027.55140875
798,115056.0,2017-03-12 00:00:00+00:00,26.0,2194964.13689294
799,115200.0,2017-03-12 00:00:00+00:00,48.0,2336591.57922028
800,115344.0,2017-03-13 00:00:00+00:00,30.0,2386714.33003454
801,115488.0,2017-03-13 00:00:00+00:00,23.0,2231738.22787585
802,115632.0,2017-03-14 00:00:00+00:00,26.0,2271815.0028514
803,115776.0,2017-03-14 00:00:00+00:00,31.0,2175459.92655439
804,115920.0,2017-03-15 00:00:00+00:00,29.0,2122388.4569324
805,116064.0,2017-03-15 00:00:00+00:00,36.0,2177346.87320039
806,116208.0,2017-03-16 00:00:00+00:00,21.0,2287107.37402649
807,116352.0,2017-03-16 00:00:00+00:00,32.0,2600022.34814214
808,116496.0,2017-03-17 00:00:00+00:00,29.0,2480647.36413908
809,116640.0,2017-03-17 00:00:00+00:00,23.0,2484880.12981554
810,116784.0,2017-03-18 00:00:00+00:00,54.0,2597013.12698851
811,116928.0,2017-03-18 00:00:00+00:00,27.0,2343544.19410051
812,117072.0,2017-03-19 00:00:00+00:00,33.0,2209702.33805489
813,117216.0,2017-03-19 00:00:00+00:00,74.0,2166236.20963039
814,117360.0,2017-03-20 00:00:00+00:00,25.0,2300520.89008292
815,117504.0,2017-03-20 00:00:00+00:00,32.0,2658623.09654269
816,117648.0,2017-03-20 00:00:00+00:00,48.0,2803396.34666918
817,117792.0,2017-03-21 00:00:00+00:00,56.0,2995205.06302355
818,117936.0,2017-03-22 00:00:00+00:00,26.0,2806222.5962849
819,118080.0,2017-03-22 00:00:00+00:00,29.0,2669940.5071818
820,118224.0,2017-03-23 00:00:00+00:00,32.0,2564509.19696316
821,118368.0,2017-03-23 00:00:00+00:00,31.0,2636779.47009957
822,118512.0,2017-03-23 00:00:00+00:00,47.0,2858369.90407063
823,118656.0,2017-03-24 00:00:00+00:00,55.0,3138678.72442586
824,118800.0,2017-03-25 00:00:00+00:00,52.0,3036280.47840627
825,118944.0,2017-03-25 00:00:00+00:00,96.0,3007017.36546303
826,119088.0,2017-03-25 00:00:00+00:00,60.0,2975693.25062518
827,119232.0,2017-03-26 00:00:00+00:00,75.0,3745103.07362168
828,119376.0,2017-03-26 00:00:00+00:00,50.0,4304738.76068359
829,119520.0,2017-03-27 00:00:00+00:00,55.0,4271276.26316934
830,119664.0,2017-03-27 00:00:00+00:00,47.0,4015246.14015995
831,119808.0,2017-03-28 00:00:00+00:00,53.0,3776399.19958509
832,119952.0,2017-03-29 00:00:00+00:00,31.0,3387991.90994894
833,120096.0,2017-03-29 00:00:00+00:00,28.0,3166291.8662635
834,120240.0,2017-03-29 00:00:00+00:00,54.0,3200047.87887784
835,120384.0,2017-03-30 00:00:00+00:00,28.0,3325152.27290873
836,120528.0,2017-03-30 00:00:00+00:00,28.0,3424172.21708014
837,120672.0,2017-03-31 00:00:00+00:00,59.0,3562732.41489258
838,120816.0,2017-03-31 00:00:00+00:00,55.0,3815001.40720256
839,120960.0,2017-04-01 00:00:00+00:00,53.0,4075357.77902154
840,121104.0,2017-04-01 00:00:00+00:00,71.0,4196497.17965061
841,121248.0,2017-04-02 00:00:00+00:00,59.0,4306812.78911991
842,121392.0,2017-04-02 00:00:00+00:00,57.0,4051376.07617139
843,121536.0,2017-04-03 00:00:00+00:00,57.0,3975883.68654196
844,121680.0,2017-04-03 00:00:00+00:00,83.0,4069414.84745637
845,121824.0,2017-04-04 00:00:00+00:00,67.0,4116586.04644894
846,121968.0,2017-04-04 00:00:00+00:00,49.0,4047036.57831485
847,122112.0,2017-04-05 00:00:00+00:00,79.0,4406351.47003306
848,122256.0,2017-04-05 00:00:00+00:00,47.0,4429571.10334909
849,122400.0,2017-04-06 00:00:00+00:00,68.0,4350248.47596175
850,122544.0,2017-04-06 00:00:00+00:00,58.0,3893174.78669764
851,122688.0,2017-04-07 00:00:00+00:00,56.0,4030288.15342659
852,122832.0,2017-04-07 00:00:00+00:00,62.0,4160041.65948414
853,122976.0,2017-04-08 00:00:00+00:00,76.0,4235701.21720639
854,123120.0,2017-04-08 00:00:00+00:00,55.0,4623669.98137066
855,123264.0,2017-04-09 00:00:00+00:00,70.0,5443825.35393695
856,123408.0,2017-04-09 00:00:00+00:00,44.0,5830482.24629727
857,123552.0,2017-04-10 00:00:00+00:00,63.0,5556821.10217119
858,123696.0,2017-04-10 00:00:00+00:00,63.0,4759985.84578353
859,123840.0,2017-04-11 00:00:00+00:00,63.0,4676114.70488666
860,123984.0,2017-04-11 00:00:00+00:00,77.0,4988362.02457216
861,124128.0,2017-04-12 00:00:00+00:00,83.0,5537287.34883815
862,124272.0,2017-04-12 00:00:00+00:00,75.0,5741967.21689541
863,124416.0,2017-04-13 00:00:00+00:00,82.0,5682320.12651555
864,124560.0,2017-04-13 00:00:00+00:00,59.0,5377554.78117969
865,124704.0,2017-04-14 00:00:00+00:00,96.0,5179358.07955381
866,124848.0,2017-04-14 00:00:00+00:00,67.0,5122268.11348707
867,124992.0,2017-04-15 00:00:00+00:00,55.0,5428344.28828864
868,125136.0,2017-04-15 00:00:00+00:00,55.0,5179675.27622709
869,125280.0,2017-04-16 00:00:00+00:00,61.0,4907385.66367179
870,125424.0,2017-04-16 00:00:00+00:00,58.0,4858529.09192141
871,125568.0,2017-04-17 00:00:00+00:00,89.0,5160227.57935148
872,125712.0,2017-04-17 00:00:00+00:00,75.0,5294662.21659339
873,125856.0,2017-04-18 00:00:00+00:00,75.0,5707599.52947772
874,126000.0,2017-04-18 00:00:00+00:00,85.0,5659622.43557935
875,126144.0,2017-04-19 00:00:00+00:00,66.0,5496869.59714431
876,126288.0,2017-04-19 00:00:00+00:00,86.0,5449950.68284559
877,126432.0,2017-04-20 00:00:00+00:00,87.0,5947652.0353561
878,126576.0,2017-04-20 00:00:00+00:00,102.0,6117889.41875605
879,126720.0,2017-04-21 00:00:00+00:00,96.0,6245852.27203527
880,126864.0,2017-04-21 00:00:00+00:00,80.0,6798209.70710987
881,127008.0,2017-04-22 00:00:00+00:00,33.0,6624340.87987565
882,127152.0,2017-04-23 00:00:00+00:00,34.0,6330396.12263581
883,127296.0,2017-04-23 00:00:00+00:00,63.0,3566164.41914548
884,127440.0,2017-04-24 00:00:00+00:00,100.0,2785449.34881741
885,127584.0,2017-04-24 00:00:00+00:00,74.0,3239067.10471118
886,127728.0,2017-04-24 00:00:00+00:00,98.0,4519704.0723156
887,127872.0,2017-04-25 00:00:00+00:00,88.0,6127709.13760241
888,128016.0,2017-04-25 00:00:00+00:00,92.0,7879819.47324289
889,128160.0,2017-04-26 00:00:00+00:00,76.0,7873161.3132738
890,128304.0,2017-04-26 00:00:00+00:00,81.0,6886735.38126198
891,128448.0,2017-04-27 00:00:00+00:00,79.0,6087370.93306906
892,128592.0,2017-04-27 00:00:00+00:00,100.0,5780122.22983913
893,128736.0,2017-04-28 00:00:00+00:00,93.0,5596219.54670155
894,128880.0,2017-04-28 00:00:00+00:00,83.0,6055854.29838234
895,129024.0,2017-04-29 00:00:00+00:00,87.0,6639742.32340739
896,129168.0,2017-04-29 00:00:00+00:00,112.0,7175594.70954858
897,129312.0,2017-04-30 00:00:00+00:00,118.0,7315335.0003992
898,129456.0,2017-04-30 00:00:00+00:00,109.0,7376239.27813819
899,129600.0,2017-05-01 00:00:00+00:00,102.0,7527280.79086453
900,129744.0,2017-05-01 00:00:00+00:00,83.0,7578959.76177346
901,129888.0,2017-05-02 00:00:00+00:00,111.0,7395091.7786641
902,130032.0,2017-05-02 00:00:00+00:00,79.0,7202293.02275005
903,130176.0,2017-05-03 00:00:00+00:00,120.0,7159428.09321951
904,130320.0,2017-05-03 00:00:00+00:00,96.0,7073663.27120661
905,130464.0,2017-05-04 00:00:00+00:00,113.0,7357334.95643795
906,130608.0,2017-05-04 00:00:00+00:00,93.0,7025391.52961924
907,130752.0,2017-05-05 00:00:00+00:00,98.0,7051750.60326582
908,130896.0,2017-05-05 00:00:00+00:00,115.0,6506233.17549455
909,131040.0,2017-05-06 00:00:00+00:00,99.0,6899094.23824105
910,131184.0,2017-05-06 00:00:00+00:00,113.0,8029436.66289353
911,131328.0,2017-05-07 00:00:00+00:00,103.0,8222796.96484261
912,131472.0,2017-05-07 00:00:00+00:00,108.0,8305282.70242097
913,131616.0,2017-05-08 00:00:00+00:00,100.0,8070101.58731091
914,131760.0,2017-05-08 00:00:00+00:00,113.0,7936585.34348721
915,131904.0,2017-05-09 00:00:00+00:00,81.0,7470866.20706525
916,132048.0,2017-05-09 00:00:00+00:00,130.0,7163766.29241595
917,132192.0,2017-05-10 00:00:00+00:00,119.0,6944982.15936582
918,132336.0,2017-05-10 00:00:00+00:00,97.0,7136703.73330218
919,132480.0,2017-05-11 00:00:00+00:00,90.0,7484291.76662787
920,132624.0,2017-05-11 00:00:00+00:00,103.0,7395141.51764215
921,132768.0,2017-05-12 00:00:00+00:00,120.0,7949841.29569644
922,132912.0,2017-05-12 00:00:00+00:00,114.0,7968162.35386199
923,133056.0,2017-05-13 00:00:00+00:00,96.0,8241472.53249382
924,133200.0,2017-05-13 00:00:00+00:00,139.0,8654237.01905594
925,133344.0,2017-05-14 00:00:00+00:00,142.0,8256821.39469218
926,133488.0,2017-05-14 00:00:00+00:00,104.0,8140486.80679673
927,133632.0,2017-05-15 00:00:00+00:00,93.0,8000108.05515335
928,133776.0,2017-05-15 00:00:00+00:00,105.0,7838864.77135646
929,133920.0,2017-05-16 00:00:00+00:00,111.0,7002572.08358544
930,134064.0,2017-05-16 00:00:00+00:00,91.0,6422808.23525288
931,134208.0,2017-05-17 00:00:00+00:00,113.0,7010743.16495568
932,134352.0,2017-05-17 00:00:00+00:00,121.0,7615970.75896846
933,134496.0,2017-05-18 00:00:00+00:00,93.0,8100304.64183888
934,134640.0,2017-05-18 00:00:00+00:00,111.0,8517735.49235763
935,134784.0,2017-05-19 00:00:00+00:00,112.0,7903836.92327599
936,134928.0,2017-05-19 00:00:00+00:00,114.0,7516320.30516608
937,135072.0,2017-05-20 00:00:00+00:00,116.0,7301732.30548546
938,135216.0,2017-05-20 00:00:00+00:00,114.0,7133693.97029722
939,135360.0,2017-05-21 00:00:00+00:00,92.0,7136286.84541543
940,135504.0,2017-05-21 00:00:00+00:00,145.0,7267561.54195971
941,135648.0,2017-05-22 00:00:00+00:00,104.0,6736688.01274432
942,135792.0,2017-05-22 00:00:00+00:00,67.0,7048224.63755481
943,135936.0,2017-05-23 00:00:00+00:00,100.0,7173487.98580302
944,136080.0,2017-05-23 00:00:00+00:00,101.0,6575414.89333963
945,136224.0,2017-05-24 00:00:00+00:00,72.0,6113705.16489566
946,136368.0,2017-05-24 00:00:00+00:00,87.0,6495509.2488923
947,136512.0,2017-05-25 00:00:00+00:00,87.0,6278128.0901725
948,136656.0,2017-05-25 00:00:00+00:00,78.0,6378690.32058943
949,136800.0,2017-05-26 00:00:00+00:00,88.0,6654530.79473445
950,136944.0,2017-05-26 00:00:00+00:00,120.0,6639702.22689228
951,137088.0,2017-05-27 00:00:00+00:00,123.0,6811940.31584752
952,137232.0,2017-05-27 00:00:00+00:00,121.0,7233233.23131982
953,137376.0,2017-05-28 00:00:00+00:00,91.0,7626430.44316046
954,137520.0,2017-05-28 00:00:00+00:00,127.0,7901167.39889045
955,137664.0,2017-05-29 00:00:00+00:00,108.0,7381637.13031219
956,137808.0,2017-05-29 00:00:00+00:00,78.0,7374557.15935691
957,137952.0,2017-05-30 00:00:00+00:00,118.0,7159148.38981892
958,138096.0,2017-05-30 00:00:00+00:00,101.0,6830221.15583165
959,138240.0,2017-05-31 00:00:00+00:00,118.0,6792078.34592504
960,138384.0,2017-05-31 00:00:00+00:00,95.0,6678500.23421935
961,138528.0,2017-06-01 00:00:00+00:00,120.0,6888547.5437937
962,138672.0,2017-06-01 00:00:00+00:00,163.0,7430826.75894136
963,138816.0,2017-06-02 00:00:00+00:00,109.0,8151289.61167208
964,138960.0,2017-06-02 00:00:00+00:00,107.0,9099518.74997931
965,139104.0,2017-06-03 00:00:00+00:00,102.0,8324146.19797857
966,139248.0,2017-06-03 00:00:00+00:00,115.0,7802816.34064296
967,139392.0,2017-06-04 00:00:00+00:00,86.0,7271021.91937361
968,139536.0,2017-06-04 00:00:00+00:00,108.0,7244337.59996837
969,139680.0,2017-06-05 00:00:00+00:00,105.0,7555730.90999052
970,139824.0,2017-06-05 00:00:00+00:00,117.0,7581311.41484
971,139968.0,2017-06-06 00:00:00+00:00,106.0,7266744.98899574
972,140112.0,2017-06-06 00:00:00+00:00,128.0,7297855.10792513
973,140256.0,2017-06-07 00:00:00+00:00,99.0,7072980.70479254
974,140400.0,2017-06-07 00:00:00+00:00,120.0,7545257.00356849
975,140544.0,2017-06-08 00:00:00+00:00,126.0,7478081.53874406
976,140688.0,2017-06-08 00:00:00+00:00,102.0,7568317.20697156
977,140832.0,2017-06-09 00:00:00+00:00,114.0,7957839.18184779
978,140976.0,2017-06-09 00:00:00+00:00,123.0,7931489.86149584
979,141120.0,2017-06-10 00:00:00+00:00,152.0,7702780.23371164
980,141264.0,2017-06-10 00:00:00+00:00,124.0,8106575.61424464
981,141408.0,2017-06-11 00:00:00+00:00,126.0,8767342.1995407
982,141552.0,2017-06-11 00:00:00+00:00,124.0,8666037.56924193
983,141696.0,2017-06-12 00:00:00+00:00,102.0,9145461.77154122
984,141840.0,2017-06-12 00:00:00+00:00,125.0,9058659.94282183
985,141984.0,2017-06-13 00:00:00+00:00,118.0,8565111.90832678
986,142128.0,2017-06-13 00:00:00+00:00,88.0,7780288.78529274
987,142272.0,2017-06-14 00:00:00+00:00,127.0,7376585.69197327
988,142416.0,2017-06-14 00:00:00+00:00,96.0,7402560.10987753
989,142560.0,2017-06-15 00:00:00+00:00,122.0,7885697.02543947
990,142704.0,2017-06-15 00:00:00+00:00,144.0,7499351.01192263
991,142848.0,2017-06-16 00:00:00+00:00,141.0,8449463.2168821
992,142992.0,2017-06-16 00:00:00+00:00,130.0,8950334.16821334
993,143136.0,2017-06-17 00:00:00+00:00,136.0,9438858.3225452
994,143280.0,2017-06-17 00:00:00+00:00,97.0,9350161.58175371
995,143424.0,2017-06-18 00:00:00+00:00,111.0,8849409.23626705
996,143568.0,2017-06-18 00:00:00+00:00,110.0,8246974.22431575
997,143712.0,2017-06-19 00:00:00+00:00,109.0,8103229.88782925
998,143856.0,2017-06-19 00:00:00+00:00,130.0,8022055.10444407
999,144000.0,2017-06-20 00:00:00+00:00,124.0,7700352.63199916
1000,144144.0,2017-06-20 00:00:00+00:00,105.0,8113634.58999941
1001,144288.0,2017-06-21 00:00:00+00:00,110.0,8957407.11023487
1002,144432.0,2017-06-21 00:00:00+00:00,134.0,9002659.87521493
1003,144576.0,2017-06-22 00:00:00+00:00,110.0,8107352.69590096
1004,144720.0,2017-06-22 00:00:00+00:00,165.0,8387776.06981836
1005,144864.0,2017-06-23 00:00:00+00:00,133.0,8512921.20040881
1006,145008.0,2017-06-23 00:00:00+00:00,131.0,9300098.54648802
1007,145152.0,2017-06-24 00:00:00+00:00,130.0,9532889.27716171
1008,145296.0,2017-06-24 00:00:00+00:00,139.0,9425264.89070242
1009,145440.0,2017-06-25 00:00:00+00:00,150.0,8930270.0662768
1010,145584.0,2017-06-25 00:00:00+00:00,108.0,8619973.42699448
1011,145728.0,2017-06-26 00:00:00+00:00,129.0,8873334.27939634
1012,145872.0,2017-06-26 00:00:00+00:00,128.0,9060302.18091024
1013,146016.0,2017-06-27 00:00:00+00:00,140.0,9033355.38397075
1014,146160.0,2017-06-27 00:00:00+00:00,126.0,8618892.28144989
1015,146304.0,2017-06-28 00:00:00+00:00,149.0,8552054.21817758
1016,146448.0,2017-06-28 00:00:00+00:00,132.0,9265223.86267686
1017,146592.0,2017-06-29 00:00:00+00:00,156.0,9723331.24533508
1018,146736.0,2017-06-29 00:00:00+00:00,145.0,9767730.80700757
1019,146880.0,2017-06-30 00:00:00+00:00,157.0,10570439.64928473
1020,147024.0,2017-06-30 00:00:00+00:00,145.0,11034562.58528116
1021,147168.0,2017-07-01 00:00:00+00:00,123.0,10757845.58882236
1022,147312.0,2017-07-01 00:00:00+00:00,164.0,9918404.84384867
1023,147456.0,2017-07-02 00:00:00+00:00,165.0,8792090.28475471
1024,147600.0,2017-07-02 00:00:00+00:00,144.0,8976640.62702067
1025,147744.0,2017-07-03 00:00:00+00:00,165.0,10132379.07494955
1026,147888.0,2017-07-03 00:00:00+00:00,147.0,11109150.57349553
1027,148032.0,2017-07-04 00:00:00+00:00,149.0,11271552.40153364
1028,148176.0,2017-07-04 00:00:00+00:00,155.0,10648654.2687793
1029,148320.0,2017-07-05 00:00:00+00:00,175.0,10098968.05937247
1030,148464.0,2017-07-05 00:00:00+00:00,148.0,9840465.13586081
1031,148608.0,2017-07-06 00:00:00+00:00,152.0,10970046.5000449
1032,148752.0,2017-07-06 00:00:00+00:00,146.0,10842609.83738474
1033,148896.0,2017-07-07 00:00:00+00:00,160.0,11116338.92667934
1034,149040.0,2017-07-07 00:00:00+00:00,169.0,11272245.75107648
1035,149184.0,2017-07-08 00:00:00+00:00,160.0,11063097.18425501
1036,149328.0,2017-07-08 00:00:00+00:00,184.0,11191698.56639726
1037,149472.0,2017-07-09 00:00:00+00:00,173.0,10755951.2684158
1038,149616.0,2017-07-09 00:00:00+00:00,170.0,11180886.65059947
1039,149760.0,2017-07-10 00:00:00+00:00,185.0,11531630.59341766
1040,149904.0,2017-07-10 00:00:00+00:00,159.0,11931188.89846234
1041,150048.0,2017-07-11 00:00:00+00:00,155.0,12139054.38101021
1042,150192.0,2017-07-11 00:00:00+00:00,166.0,12065787.11176955
1043,150336.0,2017-07-12 00:00:00+00:00,172.0,11683826.94210661
1044,150480.0,2017-07-12 00:00:00+00:00,183.0,11643737.56258737
1045,150624.0,2017-07-13 00:00:00+00:00,155.0,12052296.47538558
1046,150768.0,2017-07-13 00:00:00+00:00,161.0,12824041.55218867
1047,150912.0,2017-07-14 00:00:00+00:00,158.0,11665356.54631683
1048,151056.0,2017-07-14 00:00:00+00:00,182.0,11041876.48064273
1049,151200.0,2017-07-15 00:00:00+00:00,166.0,10337970.48150063
1050,151344.0,2017-07-15 00:00:00+00:00,179.0,11082611.96625306
1051,151488.0,2017-07-16 00:00:00+00:00,147.0,11403892.07542473
1052,151632.0,2017-07-16 00:00:00+00:00,163.0,11702231.36957725
1053,151776.0,2017-07-17 00:00:00+00:00,170.0,11329392.162229
1054,151920.0,2017-07-17 00:00:00+00:00,186.0,11788174.78701847
1055,152064.0,2017-07-18 00:00:00+00:00,171.0,12046354.30975546
1056,152208.0,2017-07-18 00:00:00+00:00,183.0,12804477.22737225
1057,152352.0,2017-07-19 00:00:00+00:00,139.0,12655036.14741834
1058,152496.0,2017-07-19 00:00:00+00:00,154.0,12062742.4689516
1059,152640.0,2017-07-20 00:00:00+00:00,173.0,11086970.35958455
1060,152784.0,2017-07-20 00:00:00+00:00,187.0,10987147.63078214
1061,152928.0,2017-07-21 00:00:00+00:00,190.0,11059758.69153238
1062,153072.0,2017-07-21 00:00:00+00:00,131.0,11976937.62115881
1063,153216.0,2017-07-22 00:00:00+00:00,204.0,12938582.34554826
1064,153360.0,2017-07-22 00:00:00+00:00,184.0,12223672.01672077
1065,153504.0,2017-07-23 00:00:00+00:00,200.0,12795238.57279181
1066,153648.0,2017-07-23 00:00:00+00:00,170.0,12647175.51486151
1067,153792.0,2017-07-24 00:00:00+00:00,191.0,13771745.56358581
1068,153936.0,2017-07-24 00:00:00+00:00,172.0,13346947.61416883
1069,154080.0,2017-07-25 00:00:00+00:00,168.0,12921855.61489282
1070,154224.0,2017-07-25 00:00:00+00:00,176.0,12826135.93271351
1071,154368.0,2017-07-26 00:00:00+00:00,162.0,12850871.34528624
1072,154512.0,2017-07-26 00:00:00+00:00,217.0,13254111.87463082
1073,154656.0,2017-07-27 00:00:00+00:00,193.0,12373756.15382018
1074,154800.0,2017-07-27 00:00:00+00:00,172.0,13127826.47260397
1075,154944.0,2017-07-28 00:00:00+00:00,188.0,13706848.47671882
1076,155088.0,2017-07-28 00:00:00+00:00,168.0,13379430.63301614
1077,155232.0,2017-07-29 00:00:00+00:00,194.0,12996239.4127729
1078,155376.0,2017-07-29 00:00:00+00:00,177.0,11940388.46419496
1079,155520.0,2017-07-30 00:00:00+00:00,186.0,11914897.76178762
1080,155664.0,2017-07-30 00:00:00+00:00,175.0,12553890.64602316
1081,155808.0,2017-07-31 00:00:00+00:00,197.0,13434523.65635806
1082,155952.0,2017-07-31 00:00:00+00:00,171.0,13055187.67214049
1083,156096.0,2017-08-01 00:00:00+00:00,205.0,13187819.05867677
1084,156240.0,2017-08-01 00:00:00+00:00,200.0,12559626.81410066
1085,156384.0,2017-08-02 00:00:00+00:00,174.0,12611199.88254726
1086,156528.0,2017-08-02 00:00:00+00:00,187.0,13766744.92975734
1087,156672.0,2017-08-03 00:00:00+00:00,179.0,13765538.42424849
1088,156816.0,2017-08-03 00:00:00+00:00,216.0,13537242.68111303
1089,156960.0,2017-08-04 00:00:00+00:00,227.0,13086887.46723799
1090,157104.0,2017-08-04 00:00:00+00:00,192.0,13466115.32976521
1091,157248.0,2017-08-05 00:00:00+00:00,153.0,14422630.98564945
1092,157392.0,2017-08-05 00:00:00+00:00,196.0,14802230.11295252
1093,157536.0,2017-08-06 00:00:00+00:00,200.0,13515942.00914589
1094,157680.0,2017-08-06 00:00:00+00:00,192.0,12890495.93246966
1095,157824.0,2017-08-07 00:00:00+00:00,188.0,12658387.1626429
1096,157968.0,2017-08-07 00:00:00+00:00,176.0,12631918.8722556
1097,158112.0,2017-08-08 00:00:00+00:00,220.0,13437643.3057124
1098,158256.0,2017-08-08 00:00:00+00:00,212.0,13237675.48652749
1099,158400.0,2017-08-09 00:00:00+00:00,234.0,14080202.47105829
1100,158544.0,2017-08-09 00:00:00+00:00,194.0,15218764.36840794
1101,158688.0,2017-08-10 00:00:00+00:00,207.0,15887505.96864388
1102,158832.0,2017-08-10 00:00:00+00:00,218.0,15113746.77736845
1103,158976.0,2017-08-11 00:00:00+00:00,204.0,14343045.65219093
1104,159120.0,2017-08-11 00:00:00+00:00,176.0,14909819.92270453
1105,159264.0,2017-08-12 00:00:00+00:00,218.0,14888015.74196693
1106,159408.0,2017-08-12 00:00:00+00:00,186.0,13863256.21687051
1107,159552.0,2017-08-13 00:00:00+00:00,214.0,13626497.75133849
1108,159696.0,2017-08-13 00:00:00+00:00,184.0,13572669.99012443
1109,159840.0,2017-08-14 00:00:00+00:00,194.0,14111284.59571847
1110,159984.0,2017-08-14 00:00:00+00:00,218.0,13713344.85650498
1111,160128.0,2017-08-15 00:00:00+00:00,233.0,13561286.33085007
1112,160272.0,2017-08-15 00:00:00+00:00,200.0,14628528.76571626
1113,160416.0,2017-08-16 00:00:00+00:00,202.0,16502241.59214733
1114,160560.0,2017-08-16 00:00:00+00:00,216.0,16783362.34464441
1115,160704.0,2017-08-17 00:00:00+00:00,210.0,14980514.34784386
1116,160848.0,2017-08-17 00:00:00+00:00,221.0,13721388.37588918
1117,160992.0,2017-08-18 00:00:00+00:00,203.0,13501005.06593973
1118,161136.0,2017-08-18 00:00:00+00:00,207.0,14423009.37349145
1119,161280.0,2017-08-19 00:00:00+00:00,217.0,15328670.1226857
1120,161424.0,2017-08-19 00:00:00+00:00,242.0,15442560.29663338
1121,161568.0,2017-08-20 00:00:00+00:00,224.0,15652954.79285897
1122,161712.0,2017-08-20 00:00:00+00:00,195.0,16485169.28391508
1123,161856.0,2017-08-21 00:00:00+00:00,215.0,15621374.89429416
1124,162000.0,2017-08-21 00:00:00+00:00,180.0,14317084.88150425
1125,162144.0,2017-08-22 00:00:00+00:00,216.0,14057160.30684259
1126,162288.0,2017-08-22 00:00:00+00:00,228.0,13648656.85862185
1127,162432.0,2017-08-23 00:00:00+00:00,191.0,14030253.56098308
1128,162576.0,2017-08-23 00:00:00+00:00,275.0,15874201.9629528
1129,162720.0,2017-08-24 00:00:00+00:00,209.0,15911877.89345721
1130,162864.0,2017-08-24 00:00:00+00:00,195.0,17101847.07906239
1131,163008.0,2017-08-25 00:00:00+00:00,249.0,16485663.63630911
1132,163152.0,2017-08-25 00:00:00+00:00,176.0,14812998.9971034
1133,163296.0,2017-08-26 00:00:00+00:00,225.0,14921960.97553031
1134,163440.0,2017-08-26 00:00:00+00:00,238.0,13763815.21174718
1135,163584.0,2017-08-27 00:00:00+00:00,191.0,14044590.99404747
1136,163728.0,2017-08-27 00:00:00+00:00,252.0,15974064.36960628
1137,163872.0,2017-08-28 00:00:00+00:00,264.0,15665443.97116234
1138,164016.0,2017-08-28 00:00:00+00:00,318.0,16392266.0130602
1139,164160.0,2017-08-28 00:00:00+00:00,246.0,17692979.9102071
1140,164304.0,2017-08-29 00:00:00+00:00,209.0,19659464.13288751
1141,164448.0,2017-08-30 00:00:00+00:00,301.0,19256950.58427911
1142,164592.0,2017-08-30 00:00:00+00:00,286.0,17820591.43829622
1143,164736.0,2017-08-31 00:00:00+00:00,282.0,17660865.62837317
1144,164880.0,2017-08-31 00:00:00+00:00,326.0,17804431.30096836
1145,165024.0,2017-08-31 00:00:00+00:00,236.0,18133305.58036745
1146,165168.0,2017-09-01 00:00:00+00:00,252.0,20207587.76989524
1147,165312.0,2017-09-02 00:00:00+00:00,290.0,19974472.71432464
1148,165456.0,2017-09-02 00:00:00+00:00,273.0,19310387.62443359
1149,165600.0,2017-09-03 00:00:00+00:00,263.0,20502635.80957354
1150,165744.0,2017-09-03 00:00:00+00:00,313.0,20027228.60765027
1151,165888.0,2017-09-03 00:00:00+00:00,273.0,19821432.3158464
1152,166032.0,2017-09-04 00:00:00+00:00,297.0,20652444.69288854
1153,166176.0,2017-09-04 00:00:00+00:00,289.0,21076039.92025763
1154,166320.0,2017-09-05 00:00:00+00:00,281.0,22341099.08887715
1155,166464.0,2017-09-06 00:00:00+00:00,271.0,21665776.98746749
1156,166608.0,2017-09-06 00:00:00+00:00,344.0,19565357.8646167
1157,166752.0,2017-09-06 00:00:00+00:00,331.0,18927763.44161545
1158,166896.0,2017-09-07 00:00:00+00:00,261.0,20688974.3067891
1159,167040.0,2017-09-08 00:00:00+00:00,304.0,23060842.53869709
1160,167184.0,2017-09-08 00:00:00+00:00,256.0,21173856.5786585
1161,167328.0,2017-09-09 00:00:00+00:00,275.0,20061578.12210342
1162,167472.0,2017-09-09 00:00:00+00:00,285.0,18650046.65603691
1163,167616.0,2017-09-10 00:00:00+00:00,287.0,17977645.98113115
1164,167760.0,2017-09-10 00:00:00+00:00,247.0,18577883.01640674
1165,167904.0,2017-09-11 00:00:00+00:00,263.0,19706327.75137112
1166,168048.0,2017-09-11 00:00:00+00:00,302.0,19416098.9362153
1167,168192.0,2017-09-11 00:00:00+00:00,287.0,19548660.31149989
1168,168336.0,2017-09-12 00:00:00+00:00,271.0,20713919.56593821
1169,168480.0,2017-09-13 00:00:00+00:00,239.0,21517375.44639712
1170,168624.0,2017-09-13 00:00:00+00:00,285.0,20976721.36907374
1171,168768.0,2017-09-14 00:00:00+00:00,270.0,19137625.3317552
1172,168912.0,2017-09-14 00:00:00+00:00,318.0,19490788.15408342
1173,169056.0,2017-09-14 00:00:00+00:00,311.0,19881647.14766193
1174,169200.0,2017-09-15 00:00:00+00:00,317.0,21603624.21031949
1175,169344.0,2017-09-15 00:00:00+00:00,350.0,22877069.77715819
